invoice_date,UnitPrice,Quantity,genre,media_type,minutes
2011-01-20,0.99,1,Soundtrack,MPEG audio file,5.5
2011-01-20,0.99,1,Soundtrack,MPEG audio file,5.6
2011-01-20,0.99,1,Soundtrack,MPEG audio file,3.3
2011-01-20,0.99,1,Rock,MPEG audio file,3.1
2011-01-20,0.99,1,Rock,MPEG audio file,5
2011-01-20,0.99,1,Rock,MPEG audio file,2.4
2011-01-25,0.99,1,Rock,MPEG audio file,6.2
2011-01-25,0.99,1,Alternative & Punk,MPEG audio file,4.1
2011-01-25,0.99,1,Rock,MPEG audio file,3.2
2011-01-25,0.99,1,Rock,MPEG audio file,1
2011-01-25,0.99,1,Rock,MPEG audio file,3.5
2011-01-25,0.99,1,Rock,MPEG audio file,5.9
2011-01-25,0.99,1,Reggae,MPEG audio file,4.6
2011-01-25,0.99,1,Reggae,MPEG audio file,5.1
2011-01-25,0.99,1,Rock,MPEG audio file,3.8
2011-01-25,0.99,1,Hip Hop/Rap,MPEG audio file,2.8
2011-01-25,0.99,1,Rock,MPEG audio file,5.9
2011-01-25,0.99,1,Rock,MPEG audio file,4.9
2011-01-25,0.99,1,Rock,MPEG audio file,3
2011-01-25,0.99,1,Rock,MPEG audio file,3.4
2011-02-02,0.99,1,Alternative & Punk,MPEG audio file,3.1
2011-02-15,0.99,1,Rock,MPEG audio file,4.5
2011-02-15,0.99,1,Rock,MPEG audio file,5.1
2011-02-15,0.99,1,Rock,MPEG audio file,5.1
2011-02-15,0.99,1,Rock,MPEG audio file,7.2
2011-02-16,0.99,1,Rock,MPEG audio file,4
2011-02-16,0.99,1,Rock,MPEG audio file,5
2011-02-16,0.99,1,Rock,MPEG audio file,4.2
2011-02-16,0.99,1,Rock,MPEG audio file,4
2011-02-17,0.99,1,Alternative & Punk,MPEG audio file,3.8
2011-02-17,0.99,1,Alternative & Punk,MPEG audio file,4.1
2011-02-17,0.99,1,Alternative & Punk,MPEG audio file,3.3
2011-02-17,0.99,1,Alternative & Punk,MPEG audio file,3.7
2011-02-17,0.99,1,Alternative & Punk,MPEG audio file,3.7
2011-02-17,0.99,1,Alternative & Punk,MPEG audio file,4
2011-02-20,0.99,1,Alternative & Punk,MPEG audio file,3.2
2011-02-20,0.99,1,Rock,MPEG audio file,4.3
2011-02-20,0.99,1,Rock,MPEG audio file,2.2
2011-02-20,0.99,1,Rock,MPEG audio file,3.8
2011-02-20,0.99,1,Alternative & Punk,MPEG audio file,4
2011-02-20,0.99,1,Alternative & Punk,MPEG audio file,4.4
2011-02-20,0.99,1,Rock,MPEG audio file,3.6
2011-02-20,0.99,1,Rock,MPEG audio file,4.4
2011-02-20,0.99,1,Rock,MPEG audio file,3.4
2011-02-25,0.99,1,Rock,MPEG audio file,5.3
2011-02-25,0.99,1,Rock,MPEG audio file,3.4
2011-02-25,0.99,1,Rock,MPEG audio file,2.9
2011-02-25,0.99,1,Rock,MPEG audio file,5.3
2011-02-25,0.99,1,Rock,MPEG audio file,15.5
2011-02-25,0.99,1,Rock,MPEG audio file,4.1
2011-02-25,0.99,1,Rock,MPEG audio file,3.8
2011-02-25,0.99,1,Rock,MPEG audio file,5.1
2011-02-25,0.99,1,Rock,MPEG audio file,4.8
2011-02-25,0.99,1,Alternative & Punk,MPEG audio file,4
2011-02-25,0.99,1,Alternative & Punk,MPEG audio file,6.6
2011-02-25,0.99,1,Alternative & Punk,MPEG audio file,4.2
2011-02-25,0.99,1,Alternative & Punk,MPEG audio file,4.1
2011-02-25,0.99,1,Rock,MPEG audio file,4.4
2011-03-05,0.99,1,Jazz,MPEG audio file,4.8
2011-03-18,0.99,1,Jazz,MPEG audio file,5.6
2011-03-18,0.99,1,Jazz,MPEG audio file,4.5
2011-03-18,0.99,1,Jazz,MPEG audio file,5.3
2011-03-18,0.99,1,Blues,MPEG audio file,4.1
2011-03-19,0.99,1,Blues,MPEG audio file,2.7
2011-03-19,0.99,1,Blues,MPEG audio file,2.3
2011-03-19,0.99,1,Blues,MPEG audio file,2.7
2011-03-19,0.99,1,Blues,MPEG audio file,8.8
2011-03-20,0.99,1,Rock,MPEG audio file,1.3
2011-03-20,0.99,1,Rock,MPEG audio file,5.4
2011-03-20,0.99,1,Rock,MPEG audio file,8.4
2011-03-20,0.99,1,Metal,MPEG audio file,2.1
2011-03-20,0.99,1,Metal,MPEG audio file,3.3
2011-03-20,0.99,1,Rock,MPEG audio file,14.6
2011-03-23,0.99,1,Rock,MPEG audio file,8.8
2011-03-23,0.99,1,Blues,MPEG audio file,6.1
2011-03-23,0.99,1,Blues,MPEG audio file,6.1
2011-03-23,0.99,1,Blues,MPEG audio file,3.4
2011-03-23,0.99,1,Alternative & Punk,MPEG audio file,4
2011-03-23,0.99,1,Alternative & Punk,MPEG audio file,4.5
2011-03-23,0.99,1,Alternative & Punk,MPEG audio file,3.7
2011-03-23,0.99,1,Rock,MPEG audio file,4.9
2011-03-23,0.99,1,Rock,MPEG audio file,5.1
2011-03-28,0.99,1,Rock,MPEG audio file,4.2
2011-03-28,0.99,1,Rock,MPEG audio file,3.5
2011-03-28,0.99,1,Rock,MPEG audio file,2.3
2011-03-28,0.99,1,Rock,MPEG audio file,4.1
2011-03-28,0.99,1,Rock,MPEG audio file,2.9
2011-03-28,0.99,1,Rock,MPEG audio file,3.6
2011-03-28,0.99,1,Rock,MPEG audio file,5.4
2011-03-28,0.99,1,Rock,MPEG audio file,3.5
2011-03-28,0.99,1,Rock,MPEG audio file,4.4
2011-03-28,0.99,1,Alternative & Punk,MPEG audio file,5.7
2011-03-28,0.99,1,Alternative & Punk,MPEG audio file,4.6
2011-03-28,0.99,1,Alternative & Punk,MPEG audio file,4.8
2011-03-28,0.99,1,Rock,MPEG audio file,2.4
2011-03-28,0.99,1,Rock,MPEG audio file,4
2011-04-05,0.99,1,Latin,MPEG audio file,2.6
2011-04-18,0.99,1,Latin,MPEG audio file,1.9
2011-04-18,0.99,1,Latin,MPEG audio file,3.9
2011-04-18,0.99,1,Latin,MPEG audio file,2.8
2011-04-18,0.99,1,Latin,MPEG audio file,3.6
2011-04-19,0.99,1,Latin,MPEG audio file,4.2
2011-04-19,0.99,1,Latin,MPEG audio file,2.5
2011-04-19,0.99,1,Latin,MPEG audio file,2.6
2011-04-19,0.99,1,Latin,MPEG audio file,2.3
2011-04-20,0.99,1,Latin,MPEG audio file,3.4
2011-04-20,0.99,1,Alternative & Punk,MPEG audio file,5.3
2011-04-20,0.99,1,Alternative & Punk,MPEG audio file,4.9
2011-04-20,0.99,1,Alternative & Punk,MPEG audio file,3.5
2011-04-20,0.99,1,Alternative & Punk,MPEG audio file,0.6
2011-04-20,0.99,1,Alternative & Punk,MPEG audio file,0.5
2011-04-23,0.99,1,Alternative & Punk,MPEG audio file,2.8
2011-04-23,0.99,1,Alternative & Punk,MPEG audio file,3.1
2011-04-23,0.99,1,Alternative & Punk,MPEG audio file,4.6
2011-04-23,1.99,1,TV Shows,Protected MPEG-4 video file,43.6
2011-04-23,1.99,1,Science Fiction,Protected MPEG-4 video file,43.7
2011-04-23,1.99,1,Science Fiction,Protected MPEG-4 video file,43.6
2011-04-23,1.99,1,TV Shows,Protected MPEG-4 video file,43.5
2011-04-23,1.99,1,TV Shows,Protected MPEG-4 video file,43.4
2011-04-23,1.99,1,Drama,Protected MPEG-4 video file,43.1
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,42.7
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,42.7
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,43.5
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,43.5
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,44.6
2011-04-28,1.99,1,Drama,Protected MPEG-4 video file,43.5
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,43.9
2011-04-28,1.99,1,TV Shows,Protected MPEG-4 video file,43.4
2011-04-28,0.99,1,Rock,MPEG audio file,4.4
2011-04-28,0.99,1,Rock,MPEG audio file,4.9
2011-04-28,0.99,1,Rock,MPEG audio file,3.2
2011-04-28,0.99,1,Rock,MPEG audio file,4
2011-04-28,0.99,1,Rock,MPEG audio file,5.7
2011-04-28,0.99,1,Rock,MPEG audio file,5.8
2011-05-06,0.99,1,Rock,MPEG audio file,4.4
2011-05-19,0.99,1,Rock,MPEG audio file,5.8
2011-05-19,0.99,1,Rock,MPEG audio file,0.6
2011-05-19,0.99,1,Rock,MPEG audio file,4.4
2011-05-19,0.99,1,Rock,MPEG audio file,6.4
2011-05-20,0.99,1,Rock,MPEG audio file,5
2011-05-20,0.99,1,Rock,MPEG audio file,0.7
2011-05-20,0.99,1,Rock,MPEG audio file,6.5
2011-05-20,0.99,1,Rock,MPEG audio file,4.3
2011-05-21,0.99,1,Rock,MPEG audio file,5.8
2011-05-21,0.99,1,Rock,MPEG audio file,3
2011-05-21,0.99,1,Rock,MPEG audio file,9.8
2011-05-21,0.99,1,Rock,MPEG audio file,4.7
2011-05-21,0.99,1,Rock,MPEG audio file,3.7
2011-05-21,0.99,1,Rock,MPEG audio file,4
2011-05-24,0.99,1,Rock,MPEG audio file,3.7
2011-05-24,0.99,1,Reggae,MPEG audio file,3.3
2011-05-24,0.99,1,Reggae,MPEG audio file,5.6
2011-05-24,0.99,1,Rock,MPEG audio file,3.5
2011-05-24,0.99,1,Rock,MPEG audio file,0.7
2011-05-24,0.99,1,Rock,MPEG audio file,3.8
2011-05-24,0.99,1,Rock,MPEG audio file,3.5
2011-05-24,0.99,1,Rock,MPEG audio file,4.1
2011-05-24,0.99,1,Rock,MPEG audio file,2.6
2011-05-29,0.99,1,Rock,MPEG audio file,1.7
2011-05-29,0.99,1,Rock,MPEG audio file,1.4
2011-05-29,0.99,1,Rock,MPEG audio file,3.7
2011-05-29,0.99,1,Latin,MPEG audio file,3.7
2011-05-29,0.99,1,Latin,MPEG audio file,3.6
2011-05-29,0.99,1,Metal,MPEG audio file,4.1
2011-05-29,0.99,1,Latin,MPEG audio file,4
2011-05-29,0.99,1,Latin,MPEG audio file,2.6
2011-05-29,0.99,1,Latin,MPEG audio file,5.5
2011-05-29,1.99,1,TV Shows,Protected MPEG-4 video file,21.7
2011-05-29,1.99,1,TV Shows,Protected MPEG-4 video file,21.9
2011-05-29,1.99,1,TV Shows,Protected MPEG-4 video file,21
2011-05-29,1.99,1,TV Shows,Protected MPEG-4 video file,22.1
2011-05-29,1.99,1,Comedy,Protected MPEG-4 video file,41.9
2011-06-06,1.99,1,Drama,Protected MPEG-4 video file,44.7
2011-06-19,1.99,1,Drama,Protected MPEG-4 video file,84.8
2011-06-19,0.99,1,Rock,Protected AAC audio file,5.1
2011-06-19,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,49.2
2011-06-19,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2011-06-20,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.6
2011-06-20,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.4
2011-06-20,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2011-06-20,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2011-06-21,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2011-06-21,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.3
2011-06-21,1.99,1,Sci Fi & Fantasy,Protected MPEG-4 video file,48.7
2011-06-21,0.99,1,Pop,Protected AAC audio file,3.2
2011-06-21,0.99,1,Pop,Protected AAC audio file,4.6
2011-06-21,0.99,1,Pop,Protected AAC audio file,2.6
2011-06-24,0.99,1,Pop,Protected AAC audio file,3.6
2011-06-24,0.99,1,Pop,Protected AAC audio file,3.5
2011-06-24,0.99,1,Rock,Protected AAC audio file,6.5
2011-06-24,0.99,1,Rock,Protected AAC audio file,5.5
2011-06-24,0.99,1,Rock,Protected AAC audio file,5.6
2011-06-24,0.99,1,Rock,Protected AAC audio file,4.7
2011-06-24,0.99,1,Hip Hop/Rap,MPEG audio file,3.6
2011-06-24,0.99,1,Hip Hop/Rap,MPEG audio file,3.9
2011-06-24,0.99,1,Hip Hop/Rap,MPEG audio file,3.9
2011-06-29,0.99,1,Electronica/Dance,MPEG audio file,3.5
2011-06-29,0.99,1,Electronica/Dance,MPEG audio file,3.6
2011-06-29,1.99,1,Drama,Protected MPEG-4 video file,43.4
2011-06-29,0.99,1,World,AAC audio file,4.7
2011-06-29,1.99,1,Drama,Protected MPEG-4 video file,43.5
2011-06-29,0.99,1,Alternative,Protected AAC audio file,5
2011-06-29,0.99,1,Alternative,Protected AAC audio file,4.2
2011-06-29,0.99,1,Alternative,Protected AAC audio file,4.5
2011-06-29,0.99,1,Alternative,Protected AAC audio file,4.5
2011-06-29,0.99,1,Classical,Protected AAC audio file,4.5
2011-06-29,0.99,1,Classical,Purchased AAC audio file,5.1
2011-06-29,0.99,1,Classical,Protected AAC audio file,8.7
2011-06-29,0.99,1,Classical,Protected AAC audio file,9
2011-06-29,0.99,1,Classical,Protected AAC audio file,4.2
2011-07-07,0.99,1,R&B/Soul,Protected AAC audio file,3.5
2011-07-20,0.99,1,R&B/Soul,Protected AAC audio file,4.2
2011-07-20,0.99,1,R&B/Soul,Protected AAC audio file,2.5
2011-07-20,0.99,1,R&B/Soul,Protected AAC audio file,4
2011-07-20,0.99,1,R&B/Soul,Protected AAC audio file,3
2011-07-21,0.99,1,R&B/Soul,Protected AAC audio file,2.3
2011-07-21,0.99,1,R&B/Soul,Protected AAC audio file,3.3
2011-07-21,0.99,1,Pop,Protected AAC audio file,3.9
2011-07-21,0.99,1,Pop,Protected AAC audio file,3.3
2011-07-22,0.99,1,Pop,Protected AAC audio file,3.3
2011-07-22,0.99,1,Pop,Protected AAC audio file,11
2011-07-22,0.99,1,Classical,Protected AAC audio file,6.4
2011-07-22,0.99,1,Classical,Protected AAC audio file,9.4
2011-07-22,0.99,1,Classical,Protected AAC audio file,6.2
2011-07-22,0.99,1,Classical,Protected AAC audio file,5.5
2011-07-25,0.99,1,Classical,Protected AAC audio file,4.7
2011-07-25,0.99,1,Rock,Protected AAC audio file,5.7
2011-07-25,0.99,1,Rock,MPEG audio file,3.5
2011-07-25,0.99,1,Rock,MPEG audio file,4.5
2011-07-25,0.99,1,Rock,MPEG audio file,6.1
2011-07-25,0.99,1,Rock,MPEG audio file,5.1
2011-07-25,0.99,1,Rock,MPEG audio file,3.5
2011-07-25,0.99,1,Rock,MPEG audio file,4.7
2011-07-25,0.99,1,Rock,MPEG audio file,3.9
2011-07-30,0.99,1,Rock,MPEG audio file,5.8
2011-07-30,0.99,1,Rock,MPEG audio file,4
2011-07-30,0.99,1,Jazz,MPEG audio file,3.6
2011-07-30,0.99,1,Metal,MPEG audio file,5.3
2011-07-30,0.99,1,Rock,MPEG audio file,4.9
2011-07-30,0.99,1,Rock,MPEG audio file,5.2
2011-07-30,0.99,1,Alternative & Punk,MPEG audio file,4.5
2011-07-30,0.99,1,Rock And Roll,MPEG audio file,2.3
2011-07-30,0.99,1,Jazz,MPEG audio file,4.1
2011-07-30,0.99,1,Metal,MPEG audio file,3.9
2011-07-30,0.99,1,Metal,MPEG audio file,6
2011-07-30,0.99,1,Metal,MPEG audio file,6.1
2011-07-30,0.99,1,Metal,MPEG audio file,5.5
2011-07-30,0.99,1,Alternative & Punk,MPEG audio file,0.1
2011-08-07,0.99,1,Metal,MPEG audio file,4.1
2011-08-20,0.99,1,Metal,MPEG audio file,4.7
2011-08-20,0.99,1,Metal,MPEG audio file,4.4
2011-08-20,0.99,1,Metal,MPEG audio file,4.4
2011-08-20,0.99,1,Metal,MPEG audio file,5.9
2011-08-21,0.99,1,Metal,MPEG audio file,8.4
2011-08-21,0.99,1,Blues,MPEG audio file,2.3
2011-08-21,0.99,1,Blues,MPEG audio file,7.2
2011-08-21,0.99,1,Blues,MPEG audio file,3.9
2011-08-22,0.99,1,Blues,MPEG audio file,3
2011-08-22,0.99,1,Latin,MPEG audio file,1.6
2011-08-22,0.99,1,Latin,MPEG audio file,1.4
2011-08-22,0.99,1,Latin,MPEG audio file,3
2011-08-22,0.99,1,Latin,MPEG audio file,4.9
2011-08-22,0.99,1,Latin,MPEG audio file,4.6
2011-08-25,0.99,1,Latin,MPEG audio file,6.1
2011-08-25,0.99,1,Latin,MPEG audio file,3.1
2011-08-25,0.99,1,Latin,MPEG audio file,4.3
2011-08-25,0.99,1,Latin,MPEG audio file,0.5
2011-08-25,0.99,1,Latin,MPEG audio file,3.7
2011-08-25,0.99,1,Latin,MPEG audio file,2.1
2011-08-25,0.99,1,Latin,MPEG audio file,2.9
2011-08-25,0.99,1,Latin,MPEG audio file,4
2011-08-25,0.99,1,Latin,MPEG audio file,1.4
2011-08-30,0.99,1,Reggae,MPEG audio file,3.2
2011-08-30,0.99,1,Reggae,MPEG audio file,2.8
2011-08-30,0.99,1,Reggae,MPEG audio file,4
2011-08-30,0.99,1,Reggae,MPEG audio file,3.5
2011-08-30,0.99,1,Latin,MPEG audio file,4.4
2011-08-30,0.99,1,Pop,MPEG audio file,3.1
2011-08-30,0.99,1,Rock,MPEG audio file,3.2
2011-08-30,0.99,1,Rock,MPEG audio file,6.3
2011-08-30,0.99,1,Rock,MPEG audio file,11.2
2011-08-30,0.99,1,Soundtrack,MPEG audio file,4.7
2011-08-30,0.99,1,Latin,MPEG audio file,4.1
2011-08-30,0.99,1,Latin,MPEG audio file,3
2011-08-30,0.99,1,Latin,MPEG audio file,5.2
2011-08-30,0.99,1,Latin,MPEG audio file,3.9
2011-09-07,0.99,1,Metal,MPEG audio file,5
2011-09-20,0.99,1,Metal,MPEG audio file,9
2011-09-20,0.99,1,Metal,MPEG audio file,4.7
2011-09-20,0.99,1,Rock,MPEG audio file,3.9
2011-09-20,0.99,1,Rock,MPEG audio file,4
2011-09-21,0.99,1,Rock,MPEG audio file,6.4
2011-09-21,0.99,1,Rock,MPEG audio file,4.1
2011-09-21,0.99,1,Rock,MPEG audio file,4.5
2011-09-21,0.99,1,Rock,MPEG audio file,4.1
2011-09-22,0.99,1,Rock,MPEG audio file,4.3
2011-09-22,0.99,1,Rock,MPEG audio file,3.6
2011-09-22,0.99,1,Rock,MPEG audio file,3.6
2011-09-22,0.99,1,Rock,MPEG audio file,4.5
2011-09-22,0.99,1,Rock,MPEG audio file,2.7
2011-09-22,0.99,1,Rock,MPEG audio file,3.4
2011-09-25,0.99,1,Jazz,MPEG audio file,4.5
2011-09-25,0.99,1,Jazz,MPEG audio file,4.8
2011-09-25,0.99,1,Alternative & Punk,MPEG audio file,3
2011-09-25,0.99,1,Alternative & Punk,MPEG audio file,1.5
2011-09-25,0.99,1,Alternative & Punk,MPEG audio file,2.8
2011-09-25,0.99,1,Rock,MPEG audio file,7.3
2011-09-25,0.99,1,Rock,MPEG audio file,6.5
2011-09-25,0.99,1,Latin,MPEG audio file,3.6
2011-09-25,0.99,1,Latin,MPEG audio file,2.5
2011-09-30,0.99,1,Latin,MPEG audio file,3.2
2011-09-30,0.99,1,Latin,MPEG audio file,5.9
2011-09-30,0.99,1,Alternative & Punk,MPEG audio file,4.7
2011-09-30,0.99,1,Rock,MPEG audio file,4.6
2011-09-30,0.99,1,Rock,MPEG audio file,4
2011-09-30,0.99,1,Latin,MPEG audio file,4.9
2011-09-30,0.99,1,Rock,MPEG audio file,5.7
2011-09-30,0.99,1,Rock,MPEG audio file,4.8
2011-09-30,0.99,1,Latin,MPEG audio file,3
2011-09-30,0.99,1,Jazz,MPEG audio file,3.2
2011-09-30,0.99,1,Jazz,MPEG audio file,9.4
2011-09-30,0.99,1,Jazz,MPEG audio file,5.2
2011-09-30,0.99,1,Jazz,MPEG audio file,5.8
2011-09-30,0.99,1,Jazz,MPEG audio file,3.1
2011-10-08,0.99,1,Bossa Nova,MPEG audio file,2.8
2011-10-21,0.99,1,Bossa Nova,MPEG audio file,2.8
2011-10-21,0.99,1,Bossa Nova,MPEG audio file,3.4
2011-10-21,0.99,1,Bossa Nova,MPEG audio file,2.2
2011-10-21,0.99,1,Bossa Nova,MPEG audio file,4
2011-10-22,0.99,1,Bossa Nova,MPEG audio file,3.1
2011-10-22,0.99,1,Bossa Nova,MPEG audio file,3.5
2011-10-22,0.99,1,Bossa Nova,MPEG audio file,2.7
2011-10-22,0.99,1,Latin,MPEG audio file,2.7
2011-10-23,0.99,1,Latin,MPEG audio file,4.3
2011-10-23,0.99,1,Latin,MPEG audio file,4
2011-10-23,0.99,1,Latin,MPEG audio file,2.3
2011-10-23,0.99,1,Rock,MPEG audio file,2.3
2011-10-23,0.99,1,Rock,MPEG audio file,2.7
2011-10-23,0.99,1,Rock,MPEG audio file,2.7
2011-10-26,0.99,1,Rock,MPEG audio file,2.7
2011-10-26,0.99,1,Rock,MPEG audio file,2.7
2011-10-26,0.99,1,Rock,MPEG audio file,2.1
2011-10-26,0.99,1,Rock,MPEG audio file,3.9
2011-10-26,0.99,1,Latin,MPEG audio file,4
2011-10-26,0.99,1,Latin,MPEG audio file,4.1
2011-10-26,0.99,1,Latin,MPEG audio file,4.9
2011-10-26,0.99,1,Latin,MPEG audio file,3.7
2011-10-26,0.99,1,Latin,MPEG audio file,4.3
2011-10-31,0.99,1,Rock,MPEG audio file,4.3
2011-10-31,0.99,1,Rock,MPEG audio file,3.5
2011-10-31,0.99,1,Rock,MPEG audio file,6.4
2011-10-31,0.99,1,Rock,MPEG audio file,3.5
2011-10-31,0.99,1,Rock,MPEG audio file,4.5
2011-10-31,0.99,1,Rock,MPEG audio file,4.6
2011-10-31,0.99,1,Rock,MPEG audio file,3.7
2011-10-31,0.99,1,Rock,MPEG audio file,3.3
2011-10-31,0.99,1,Rock,MPEG audio file,5.5
2011-10-31,0.99,1,Rock,MPEG audio file,4.3
2011-10-31,0.99,1,Rock,MPEG audio file,4.1
2011-10-31,0.99,1,Jazz,MPEG audio file,10.9
2011-10-31,0.99,1,Latin,MPEG audio file,3.5
2011-10-31,0.99,1,Latin,MPEG audio file,3.6
2011-11-08,0.99,1,Latin,MPEG audio file,4.3
2011-11-21,0.99,1,Latin,MPEG audio file,2.8
2011-11-21,0.99,1,Latin,MPEG audio file,4
2011-11-21,0.99,1,Latin,MPEG audio file,3.5
2011-11-21,0.99,1,Latin,MPEG audio file,4.6
2011-11-22,0.99,1,Latin,MPEG audio file,2.6
2011-11-22,0.99,1,Latin,MPEG audio file,4.8
2011-11-22,0.99,1,Blues,MPEG audio file,2.7
2011-11-22,0.99,1,Blues,MPEG audio file,4.2
2011-11-23,0.99,1,Blues,MPEG audio file,5
2011-11-23,0.99,1,Blues,MPEG audio file,3.4
2011-11-23,0.99,1,Blues,MPEG audio file,4.9
2011-11-23,0.99,1,Blues,MPEG audio file,3.7
2011-11-23,0.99,1,Blues,MPEG audio file,3.8
2011-11-23,0.99,1,Blues,MPEG audio file,3.7
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,4.5
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,3.4
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,4.4
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,4.5
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,3
2011-11-26,0.99,1,Rock,MPEG audio file,3.7
2011-11-26,0.99,1,Rock,MPEG audio file,2.6
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,5.2
2011-11-26,0.99,1,Alternative & Punk,MPEG audio file,5.6
2011-12-01,0.99,1,Latin,MPEG audio file,2.3
2011-12-01,0.99,1,Rock,MPEG audio file,3.2
2011-12-01,0.99,1,Rock,MPEG audio file,5.2
2011-12-01,0.99,1,Rock,MPEG audio file,4.8
2011-12-01,0.99,1,Alternative & Punk,MPEG audio file,4.5
2011-12-01,0.99,1,Rock,MPEG audio file,4.3
2011-12-01,0.99,1,Easy Listening,MPEG audio file,3.4
2011-12-01,0.99,1,Easy Listening,MPEG audio file,3.1
2011-12-01,0.99,1,Easy Listening,MPEG audio file,2.8
2011-12-01,0.99,1,Latin,MPEG audio file,5
2011-12-01,0.99,1,Latin,MPEG audio file,1.2
2011-12-01,0.99,1,Soundtrack,MPEG audio file,3.3
2011-12-01,0.99,1,Latin,MPEG audio file,4.9
2011-12-01,0.99,1,Latin,MPEG audio file,4.8
2011-12-09,0.99,1,Latin,MPEG audio file,4.9
2011-12-22,0.99,1,Latin,MPEG audio file,3.7
2011-12-22,0.99,1,Latin,MPEG audio file,4.7
2011-12-22,0.99,1,Latin,MPEG audio file,4.7
2011-12-22,0.99,1,Latin,MPEG audio file,4.5
2011-12-23,0.99,1,Latin,MPEG audio file,3.6
2011-12-23,0.99,1,Metal,MPEG audio file,3.6
2011-12-23,0.99,1,Metal,MPEG audio file,4.1
2011-12-23,0.99,1,Metal,MPEG audio file,4.3
2011-12-24,0.99,1,Metal,MPEG audio file,3.9
2011-12-24,0.99,1,Alternative & Punk,MPEG audio file,9.1
2011-12-24,0.99,1,Alternative & Punk,MPEG audio file,2.9
2011-12-24,0.99,1,Alternative & Punk,MPEG audio file,4.1
2011-12-24,0.99,1,Rock,Protected AAC audio file,4.5
2011-12-24,0.99,1,Rock,Protected AAC audio file,3.8
2011-12-27,0.99,1,Rock,Protected AAC audio file,3.4
2011-12-27,0.99,1,Rock,Protected AAC audio file,2.3
2011-12-27,0.99,1,Rock,Protected AAC audio file,5.3
2011-12-27,0.99,1,Metal,MPEG audio file,7.6
2011-12-27,0.99,1,Metal,MPEG audio file,7
2011-12-27,0.99,1,Metal,MPEG audio file,4.7
2011-12-27,0.99,1,Jazz,MPEG audio file,4
2011-12-27,0.99,1,Jazz,MPEG audio file,6.1
2011-12-27,0.99,1,Rock,Protected AAC audio file,5.1
2012-01-01,0.99,1,Metal,MPEG audio file,3.9
2012-01-01,0.99,1,Metal,MPEG audio file,5.4
2012-01-01,0.99,1,Metal,MPEG audio file,5.2
2012-01-01,0.99,1,Rock,MPEG audio file,9.3
2012-01-01,0.99,1,Heavy Metal,MPEG audio file,8.6
2012-01-01,0.99,1,Rock,MPEG audio file,6.9
2012-01-01,0.99,1,Rock,MPEG audio file,7.2
2012-01-01,0.99,1,Blues,MPEG audio file,3.6
2012-01-01,0.99,1,Heavy Metal,MPEG audio file,3.3
2012-01-01,0.99,1,Metal,MPEG audio file,7.5
2012-01-01,0.99,1,Heavy Metal,MPEG audio file,5.2
2012-01-01,0.99,1,Rock,MPEG audio file,7.9
2012-01-01,0.99,1,Rock,MPEG audio file,7.4
2012-01-01,0.99,1,Metal,MPEG audio file,4.3
2012-01-09,0.99,1,Metal,MPEG audio file,4.4
2012-01-22,0.99,1,Metal,MPEG audio file,5.9
2012-01-22,0.99,1,Metal,MPEG audio file,4.2
2012-01-22,0.99,1,Metal,MPEG audio file,6.1
2012-01-22,0.99,1,Metal,MPEG audio file,6.7
2012-01-23,0.99,1,Metal,MPEG audio file,1.9
2012-01-23,0.99,1,Metal,MPEG audio file,6.8
2012-01-23,0.99,1,Metal,MPEG audio file,3
2012-01-23,0.99,1,Metal,MPEG audio file,7.2
2012-01-24,0.99,1,Rock,MPEG audio file,9.6
2012-01-24,0.99,1,Rock,MPEG audio file,5.8
2012-01-24,0.99,1,Rock,MPEG audio file,4.8
2012-01-24,0.99,1,Metal,MPEG audio file,4.5
2012-01-24,0.99,1,Metal,MPEG audio file,4.6
2012-01-24,0.99,1,Metal,MPEG audio file,7.3
2012-01-27,0.99,1,Metal,MPEG audio file,4.5
2012-01-27,0.99,1,Metal,MPEG audio file,6
2012-01-27,0.99,1,Rock,MPEG audio file,6.3
2012-01-27,0.99,1,Rock,MPEG audio file,2.9
2012-01-27,0.99,1,Rock,MPEG audio file,8
